Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_26_776.jpg;-3.92949;1;0;3.971231;89.4641;80.21713;1.317426;189.8495;359.935
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_26_825.jpg;-5.222744;1;0;3.983705;89.22452;80.17844;1.43802;189.2581;0.0001799361
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_26_889.jpg;-8.560892;1;0;4.032764;88.9836;80.14426;1.465603;188.252;0.001830823
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_26_946.jpg;-11.3189;1;0;4.069927;88.74125;80.11584;1.405649;186.8144;359.9597
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_26_992.jpg;-12.85817;1;0;4.093951;88.57874;80.10107;1.33105;185.6299;359.8772
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_27_055.jpg;-13.79848;1;0;4.125271;88.33466;80.08535;1.123197;183.5414;359.7167
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_27_116.jpg;-10.36682;1;0;4.171591;88.08935;80.07684;0.8536563;181.572;359.4976
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_27_157.jpg;-9.282642;1;0;4.183989;87.92507;80.07446;0.6489246;180.4474;359.3369
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_27_227.jpg;-6.597676;1;0;4.219274;87.59428;80.07645;0.2105806;178.7166;359.009
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_27_290.jpg;0.8764708;1;0;4.265878;87.34288;80.08002;359.9235;178.1921;358.8521
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_27_360.jpg;4.084382;1;0;4.295025;87.08578;80.08224;359.8469;178.3067;358.8895
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_27_427.jpg;6.971941;1;0;4.331995;86.73489;80.08217;0.002489471;179.203;359.1539
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_27_493.jpg;9.895012;1;0;4.375434;86.46851;80.07761;0.1722167;180.3882;359.4486
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_27_558.jpg;12.76763;1;0;4.406227;86.19992;80.06557;0.383092;182.0388;359.8844
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_27_621.jpg;15;1;0;4.434049;85.93051;80.04466;0.5934316;184.0994;0.4409111
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_27_683.jpg;15;1;0;4.470212;85.66242;80.01724;0.6980789;186.3239;0.9736265
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_27_727.jpg;15;1;0;4.477036;85.39745;79.98345;0.6286425;188.6246;1.421504
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_27_786.jpg;15;1;0;4.495913;85.13593;79.94418;0.3794292;190.6484;1.698746
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_27_846.jpg;15;1;0;4.502522;84.87829;79.89757;359.9574;192.4807;1.841966
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_27_891.jpg;15;1;0;4.506049;84.70548;79.86234;359.7654;193.6082;1.832656
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_27_957.jpg;15;1;0;4.509071;84.44336;79.80254;359.7153;195.3075;1.649214
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_28_010.jpg;13.8582;1;0;4.512218;84.18015;79.73313;359.8363;197.0465;1.384751
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_28_058.jpg;12.60158;1;0;4.515965;84.00293;79.68149;0.04791608;198.2507;1.127777
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_28_127.jpg;9.522553;1;0;4.615602;83.64793;79.55771;0.4062697;201.1534;0.8400353
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_28_191.jpg;6.36877;1;0;4.660046;83.38506;79.45468;0.5445765;202.7636;0.743714
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_28_259.jpg;3.5601;1;0;4.695053;83.12385;79.34603;0.5846691;203.8779;0.675547
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_28_323.jpg;6.600845;1;0;4.730914;82.86423;79.23032;0.5805529;204.8363;0.6909254
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_28_389.jpg;10.00942;1;0;4.773899;82.52128;79.06583;0.4888583;206.4388;0.7960823
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_28_454.jpg;13.04273;1;0;4.804732;82.26765;78.93437;0.3294324;208.0424;0.9262481
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_28_524.jpg;15;1;0;4.833459;82.01838;78.79462;0.09226912;209.998;1.127202
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_28_587.jpg;15;1;0;4.86786;81.68771;78.59661;359.9134;212.5467;1.294676
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_28_655.jpg;15;1;0;4.881934;81.43946;78.43777;0.04010533;214.2666;1.324342
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_28_709.jpg;15;1;0;4.908371;81.19691;78.27313;359.993;216.2857;1.222817
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_28_753.jpg;15;1;0;4.915634;81.03698;78.15799;0.01096835;217.6106;1.131244
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_28_817.jpg;11.51439;1;0;4.961326;80.80379;77.97421;0.003837659;219.5515;1.166863
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_28_892.jpg;8.966307;1;0;4.980083;80.49715;77.71912;0.008991624;221.6;1.142118
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_28_946.jpg;5.598063;0.9136572;0;5.012032;80.2718;77.52071;0.009048907;222.7454;1.108898
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_29_022.jpg;2.750148;0.7237961;0;5.009645;80.05046;77.318;0.004220843;223.5236;1.089713
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_29_089.jpg;2.366195;0.5089841;0;5.004777;79.75914;77.04375;0.0003720319;224.0674;1.053384
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_29_152.jpg;5.42917;0.3047857;0;5.001687;79.54424;76.83472;-0.002898481;224.562;1.059144
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_29_220.jpg;8.297331;0.113575;0;4.995202;79.33264;76.6227;0.002428452;225.3045;1.092546
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_29_288.jpg;11.30301;0;0;4.98076;79.05769;76.33562;-0.003818396;226.8039;1.156514
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_29_353.jpg;14.36252;0;0;4.960074;78.85828;76.11629;359.9876;228.3297;1.21584
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_29_418.jpg;15;0;0;4.935044;78.66338;75.89391;0.01212054;230.0715;1.144422
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_29_487.jpg;11.92826;0;0.1082904;4.90568;78.4184;75.58979;359.9833;232.4116;1.182088
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_29_552.jpg;14.85947;0;0.3037047;4.868619;78.24497;75.35822;359.9598;234.2322;1.259861
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_29_619.jpg;11.85559;0;0.5039635;4.757775;78.08082;75.12666;359.932;235.9998;1.282775
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_29_685.jpg;8.864082;0;0.7033975;4.646681;77.87536;74.82081;359.8586;238.2143;1.172858
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_29_752.jpg;5.790764;0;0.9082854;4.536022;77.73517;74.59749;359.6517;239.4781;1.057613
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_29_818.jpg;2.929662;0;1;4.29024;77.60558;74.38152;359.3537;240.4217;0.8817227
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_29_885.jpg;0;0;1;4.120784;77.44756;74.10621;358.7841;241.4142;0.6044778
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_29_964.jpg;0;0;1;3.952466;77.3364;73.90778;358.358;241.7685;0.2832028
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_30_020.jpg;0;0;1;3.797591;77.22697;73.71244;358.1371;241.6622;359.8329
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_30_089.jpg;0;0;1;3.675622;77.09212;73.45116;358.2431;241.7361;359.8174
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_30_152.jpg;0;0;1;3.554813;76.99483;73.25918;358.4919;242.1048;359.9755
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_30_218.jpg;0;0;1;3.435791;76.89955;73.0737;358.8463;242.5484;0.1189244
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_30_286.jpg;0;0;1;3.143254;76.78391;72.85435;358.8193;242.9262;0.09735836
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_30_353.jpg;0;0;1;2.925668;76.70489;72.70375;358.6331;243.0075;359.9818
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_30_420.jpg;0;0;1;2.714442;76.63323;72.5612;358.455;243.0825;-0.001744307
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_30_488.jpg;0;0;1;2.598271;76.54052;72.37717;358.455;243.1799;0.00955053
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_30_551.jpg;0;0;1;2.480681;76.47398;72.24638;358.5714;243.2808;-0.002732792
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_30_616.jpg;0;0;1;2.323951;76.41307;72.12525;358.6322;243.3299;0.01035995
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_30_682.jpg;0;0;1;2.107549;76.3555;72.01173;358.7419;243.3306;-0.005029886
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_30_748.jpg;0;0;1;1.88827;76.28865;71.87913;358.6677;243.3069;-0.004453633
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_30_817.jpg;0;0;1;1.734217;76.24326;71.78918;358.6198;243.3052;-0.002078955
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_30_885.jpg;0;0;1;1.580804;76.18732;71.67842;358.715;243.3064;0.002097102
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_30_950.jpg;0;0;1;1.345675;76.15266;71.61039;358.6124;243.3009;-0.005016725
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_31_019.jpg;0;0;1;1.217847;76.12104;71.54796;358.5865;243.3026;-4.606443E-05
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_31_084.jpg;0;0;1;1.064561;76.09192;71.49085;358.7009;243.3001;-0.004107066
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_31_153.jpg;0;0;1;0.8316963;76.0629;71.43423;358.5988;243.2612;-0.004646611
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_31_216.jpg;0;0;1;0.6521053;76.04861;71.4065;358.3962;243.2696;0.002691135
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_31_283.jpg;0;0;1;0.3729338;76.03955;71.38979;358.2371;243.2776;359.9931
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_31_350.jpg;0;0;1;0.09729944;76.03773;71.38593;357.9827;243.2646;359.9886
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_31_418.jpg;0;0;1;0.02087474;76.0377;71.38585;358.0379;243.2681;0.02087695
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_31_483.jpg;0;0;1;-0.0990725;76.03765;71.38577;358.3957;243.2661;-0.001586666
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_31_549.jpg;0;0;1;-0.1790361;76.03778;71.38593;359.1774;243.274;0.02136651
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_31_615.jpg;0;0;1;-0.1720464;76.03788;71.38615;359.7541;243.2739;0.04464709
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_31_682.jpg;0;0;1;-0.1606145;76.03796;71.38634;0.2936055;243.2734;0.06482191
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_31_751.jpg;0;0;1;-0.1389462;76.03806;71.38654;0.9034656;243.272;0.04567101
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_31_816.jpg;0;0;1;-0.1160015;76.03812;71.38663;1.262762;243.2722;359.9904
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_31_882.jpg;0;0;1;-0.05083469;76.03886;71.38641;1.418391;243.2692;359.9879
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_31_949.jpg;0;0;1;0.0404207;76.03933;71.38627;1.179228;243.2695;-0.0005108516
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_32_017.jpg;0;0;1;0.08096089;76.03929;71.3862;0.9050081;243.2695;0.003094101
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_32_082.jpg;0;0;1;0.08064575;76.03925;71.38612;0.6329557;243.2695;0.006218987
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_32_149.jpg;0;0;1;0.07848802;76.03919;71.38602;0.2828164;243.2696;0.009750773
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_32_216.jpg;0;0;1;0.07495221;76.03915;71.38593;0.03550028;243.2696;0.01190489
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_32_286.jpg;0;0;1;0.06841073;76.03909;71.38583;359.7333;243.2697;0.01410488
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_32_354.jpg;0;0;1;0.06236608;76.03905;71.38576;359.5313;243.2698;0.01525532
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_32_416.jpg;0;0;1;0.05555069;76.03902;71.38569;359.353;243.2698;0.01599515
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_32_485.jpg;0;0;1;0.04140686;76.03883;71.3857;359.1773;243.2696;-0.005537306
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_32_549.jpg;0;0;1;0.03072783;76.03885;71.38564;359.0854;243.2691;359.9921
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_32_618.jpg;0;0;1;0.0211201;76.03883;71.38561;359.0249;243.2689;-0.003003063
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_32_684.jpg;0;0;1;0.01039896;76.03882;71.3856;358.9928;243.2692;0.003521
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_32_749.jpg;0;0;1;0;76.03881;71.3856;358.9896;243.2694;0.004309185
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_32_816.jpg;0;0;1;0;76.03881;71.3856;359.0121;243.2695;0.002312936
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_32_882.jpg;0;0;1;-0.01215565;76.03882;71.3856;359.0529;243.2695;-0.000578057
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_32_949.jpg;0;0;1;-0.01669274;76.03883;71.38563;359.1306;243.2695;-0.003758371
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_33_016.jpg;0;0;1;-0.0205692;76.03885;71.38566;359.2034;243.2695;359.9941
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_33_082.jpg;0;0;1;-0.02468202;76.03886;71.38568;359.2862;243.2695;359.9923
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_33_151.jpg;0;0;1;-0.02696212;76.03888;71.38573;359.4081;243.2695;359.9904
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_33_217.jpg;0;0;0;-0.02855892;76.03889;71.38576;359.5052;243.2695;359.9894
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_33_283.jpg;0;0;0;-0.02965995;76.0389;71.38579;359.6048;243.2695;359.9886
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_33_351.jpg;0;0;0;-0.02975554;76.03893;71.38584;359.7378;243.2695;359.9881
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_33_419.jpg;0;-0.1960287;0;0;76.03881;71.38561;359.8411;243.3259;359.9882
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_33_481.jpg;0;-0.3900719;0;-0.05392221;76.03971;71.38741;359.891;243.2259;359.988
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_33_548.jpg;0;-0.5902019;0;-0.0739005;76.04224;71.39243;359.8927;243.4162;359.989
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_33_619.jpg;0;-0.7875595;0;-0.117782;76.04604;71.4;359.8038;243.3572;359.9895
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_33_681.jpg;0;-0.9970107;0;-0.1482667;76.05116;71.4102;359.661;243.4689;359.991
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_33_749.jpg;0;-1;0;-0.1984662;76.0612;71.43019;359.3514;243.6091;-0.001930773
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_33_819.jpg;0;-1;0;-0.252982;76.07034;71.44882;359.0924;243.6361;-6.179961E-05
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_33_881.jpg;0;-1;0;-0.3285947;76.08116;71.47087;358.8112;243.7218;-0.0002261653
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_33_949.jpg;0;-1;0;-0.3705188;76.0954;71.49978;358.6718;243.7347;-0.002826377
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_34_018.jpg;0;-1;0;-0.3848798;76.10583;71.52097;358.8175;243.7206;-0.0009724685
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_34_084.jpg;0;-1;0;-0.5113699;76.11872;71.54728;358.8745;243.6876;-7.458618E-05
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_34_150.jpg;0;-1;0;-0.5394124;76.13821;71.58691;358.878;243.5394;-0.0005879358
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_34_215.jpg;0;-1;0;-0.601835;76.15482;71.62068;358.8201;243.5865;-0.0005979283
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_34_281.jpg;0;-1;0;-0.6553003;76.17267;71.65688;358.7609;243.5039;-0.0009384633
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_34_348.jpg;0;-1;0;-0.7032297;76.19755;71.70738;358.7686;243.5203;-0.000881805
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_34_417.jpg;0;-1;0;-0.7591558;76.218;71.74883;358.7787;243.5082;-0.0009202568
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_34_481.jpg;0;-1;0;-0.8181215;76.23975;71.79286;358.7924;243.5049;-0.0007798819
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_34_548.jpg;0;-1;0;-0.8713444;76.27093;71.85605;358.7939;243.4857;-0.001163844
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_34_616.jpg;0;-1;0;-0.9195392;76.29581;71.90651;358.7884;243.5198;-0.0004444618
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_34_684.jpg;0;-1;0;-0.982251;76.32195;71.95963;358.7809;243.5858;-0.0004416344
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_34_748.jpg;0;-1;0;-1.032878;76.35884;72.03455;358.7705;243.584;-0.0006725815
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_34_815.jpg;0;-1;0;-1.081458;76.38796;72.09371;358.7672;243.5602;-0.001205461
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_34_881.jpg;0;-1;0;-1.145629;76.41833;72.1554;358.7679;243.57;-0.0006679654
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_34_949.jpg;0;-1;0;-1.193989;76.4608;72.24166;358.771;243.5585;-0.0006913153
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_35_017.jpg;0;-1;0;-1.24217;76.49426;72.30955;358.7647;243.5483;-0.001114513
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_35_088.jpg;0;-1;0;-1.306359;76.54082;72.40405;358.7567;243.5445;-0.00106488
/home/drr/Dokumente/Udacity/RSE/project1/RoboND-Rover-Project/training_mode/IMG/robocam_2018_11_17_10_34_35_153.jpg;0;-1;0;-1.354041;76.57716;72.47781;358.7556;243.5393;-0.0009923724
